analytical,estimate [X],estimate [Y],estimate [Z],P [X],P [Y],P [Z],Cd [X],Cd [Y],Cd [Z],avg_steps,rand_count,
-0.3837147057056427,-0.34690797328948975,-0.34690797328948975,-0.34690797328948975,1.0074697732925415,-0.38086968660354614,-0.441893994808197,0.5,0.8212110996246338,0.1787889301776886,115.2529296875,4011622,
0.0,0.02661246806383133,0.02661246806383133,0.02661246806383133,1.0290237665176392,0.0,0.24278125166893005,0.5,0.47535884380340576,0.5246411561965942,109.0224609375,3794702,
-0.3837147057056427,-0.27225515246391296,-0.27225515246391296,-0.27225515246391296,1.0074697732925415,-0.38086968660354614,0.441893994808197,0.5,0.7520880699157715,0.24791190028190613,102.412109375,3564556,
0.3837147057056427,0.33116137981414795,0.33116137981414795,0.33116137981414795,1.0074697732925415,0.38086968660354614,0.441893994808197,0.5,0.1933690905570984,0.8066309094429016,111.478515625,3880212,
-0.3678671419620514,-0.24333485960960388,-0.24333485960960388,-0.24333485960960388,0.4057227671146393,-0.9066958427429199,-0.23377737402915955,0.5,0.7253100872039795,0.2746899425983429,83.6484375,2911280,
-0.5102280378341675,-0.4147021770477295,-0.4147021770477295,-0.4147021770477295,0.7323680520057678,-0.6966825723648071,-0.22965721786022186,0.5,0.8839834928512573,0.11601651459932327,99.9580078125,3479114,
0.055965013802051544,0.04517383128404617,0.04517383128404617,0.04517383128404617,-0.09079477936029434,-0.6163902282714844,-0.6240503191947937,0.5,0.45817238092422485,0.5418276190757751,69.349609375,2413452,
0.0,-0.002248526317998767,-0.002248526317998767,-0.002248526317998767,1.2013309001922607,0.0,-0.6933397650718689,0.5,0.5020819902420044,0.497918039560318,140.236328125,4881444,
-0.35511425137519836,-0.2822681665420532,-0.2822681665420532,-0.2822681665420532,0.9485121965408325,-0.3743908107280731,-0.21648657321929932,0.5,0.7613593935966492,0.23864059150218964,108.4560546875,3774982,
0.5102280378341675,0.39304977655410767,0.39304977655410767,0.39304977655410767,0.7323680520057678,0.6966825723648071,-0.22965721786022186,0.5,0.1360650658607483,0.8639349341392517,95.087890625,3309556,
-0.0,0.009696165099740028,0.009696165099740028,0.009696165099740028,-0.5785029530525208,0.0,-0.5231812000274658,0.5,0.4910220503807068,0.5089779496192932,60.8984375,2119216,
0.17446093261241913,0.16657952964305878,0.16657952964305878,0.16657952964305878,-0.4373572766780853,-0.3988979756832123,-0.546682596206665,0.5,0.34575968980789185,0.6542403101921082,61.7666015625,2149442,
-0.17446093261241913,-0.15183858573436737,-0.15183858573436737,-0.15183858573436737,-0.4373572766780853,0.3988979756832123,-0.546682596206665,0.5,0.6405912637710571,0.3594087064266205,60.0966796875,2091302,
0.3535533845424652,0.2376416027545929,0.2376416027545929,0.2376416027545929,0.9238795042037964,0.3826834261417389,0.0,0.5,0.2799614667892456,0.7200385332107544,97.4560546875,3392006,
0.5102280378341675,0.36726588010787964,0.36726588010787964,0.36726588010787964,0.7323680520057678,0.6966825723648071,0.22965721786022186,0.5,0.1599389910697937,0.8400610089302063,88.484375,3079648,
0.35511425137519836,0.27743250131607056,0.27743250131607056,0.27743250131607056,0.9485121965408325,0.3743908107280731,-0.21648657321929932,0.5,0.2431180477142334,0.7568819522857666,106.859375,3719392,
0.4322342276573181,0.332402765750885,0.332402765750885,0.332402765750885,1.0759997367858887,0.4017047584056854,-0.6808820962905884,0.5,0.19221967458724976,0.8077803254127502,125.7841796875,4378278,
0.3837147057056427,0.332698255777359,0.332698255777359,0.332698255777359,1.0074697732925415,0.38086968660354614,-0.441893994808197,0.5,0.19194602966308594,0.8080539703369141,113.869140625,3963444,
-0.055965013802051544,-0.06129944324493408,-0.06129944324493408,-0.06129944324493408,-0.09079477936029434,0.6163902282714844,-0.6240503191947937,0.5,0.5567587614059448,0.44324126839637756,72.7841796875,2533030,
0.19134171307086945,0.16693294048309326,0.16693294048309326,0.16693294048309326,-0.19509032368659973,-0.9807852506637573,0.0,0.5,0.34543246030807495,0.654567539691925,64.0234375,2228016,
-0.26514261960983276,-0.21612773835659027,-0.21612773835659027,-0.21612773835659027,1.1986057758331299,-0.22120919823646545,0.8056051731109619,0.5,0.7001183032989502,0.2998817265033722,146.0654296875,5084390,
-0.0,-0.005178408697247505,-0.005178408697247505,-0.005178408697247505,-0.8471566438674927,0.0,0.31780439615249634,0.5,0.5047948360443115,0.49520519375801086,64.3017578125,2237706,
0.2015865445137024,0.12937873601913452,0.12937873601913452,0.12937873601913452,0.20695960521697998,0.9740381240844727,0.11843368411064148,0.5,0.38020485639572144,0.6197951436042786,74.732421875,2600860,
-0.19134171307086945,-0.18989811837673187,-0.18989811837673187,-0.18989811837673187,-0.9807852506637573,0.19509032368659973,0.0,0.5,0.6758315563201904,0.3241684138774872,59.1640625,2058832,
-0.19134171307086945,-0.14535309374332428,-0.14535309374332428,-0.14535309374332428,0.9807852506637573,-0.19509032368659973,0.0,0.5,0.6345862150192261,0.3654138147830963,101.5302734375,3533854,
0.0,0.024445708841085434,0.024445708841085434,0.024445708841085434,1.2429207563400269,0.0,0.8116539120674133,0.5,0.47736507654190063,0.5226349234580994,147.3994140625,5130834,
